,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
2232,26338,fr,Romance,33.913,1999-04-14,5.4,159,"['Drama', 'Romance']","Although deeply in love with her boyfriend — and indeed sleeping in the same bed with him — a schoolteacher cannot handle the almost complete lack of intimacy he will allow. Increasingly frustrated, she gradually finds her sexual appetites leading her into ever more risky situations, including a developing one with the headmaster.",1314053,99,Love is desolate. Romance is temporary. Sex is forever.
2233,88751,en,Journey to the Center of the Earth,34.314,2008-07-10,6.0,3843,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']","On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",101702060,93,Same Planet. Different World.
2234,112454,en,Clown,28.168,2014-11-13,5.6,1022,['Horror'],"A loving father finds a clown suit for his son's birthday party, only to realize the suit is part of an evil curse that turns its wearer into a killer.",4381603,100,The kids aren't alright
2235,582014,en,Promising Young Woman,36.116,2020-12-13,7.6,1616,"['Thriller', 'Crime', 'Drama']","A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",13868965,114,Revenge never looked so promising.
2236,1495,en,Kingdom of Heaven,37.659,2005-05-03,6.8,3087,"['Drama', 'Action', 'Adventure', 'History', 'War']","After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",218122627,144,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong"
2237,1586,en,Secret Window,23.306,2004-03-12,6.6,2820,"['Mystery', 'Thriller']","Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",92913171,96,The most important part of a story is the ending.
2238,72784,en,The Loft,29.625,2014-10-14,6.4,1152,['Thriller'],"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.",10076790,108,The right place to do wrong.
2239,310307,en,The Founder,30.412,2016-09-13,7.1,3718,"['Drama', 'History']","The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",24121245,115,Risk taker. Rule breaker. Game changer.
2240,1620,en,Hitman,32.601,2007-11-21,6.1,2527,"['Action', 'Thriller', 'Drama']","A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",99965753,89,Most believe his very existence is a sin. But others know he is a necessary evil.
2241,818,en,Austin Powers in Goldmember,38.639,2002-07-26,6.0,2430,"['Comedy', 'Crime', 'Science Fiction']","The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe—'70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",296655431,94,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!
2242,1885,en,The Karate Kid,26.284,1984-06-22,7.1,3022,"['Action', 'Family', 'Drama']","After some violent confrontations with his new classmates, Daniel LaRusso learns karate from Japanese handyman Mr. Miyagi, in order to defend himself.",130442786,126,Only the 'Old One' could teach him the secrets of the masters.
2243,198375,ja,言の葉の庭,35.138,2013-05-31,7.6,1445,"['Animation', 'Drama', 'Romance']","Takao, who is training to become a shoemaker, skipped school and is sketching shoes in a Japanese-style garden. He meets a mysterious woman, Yukino, who is older than him. Then, without arranging the times, the two start to see each other again and again, but only on rainy days. They deepen their relationship and open up to each other. But the end of the rainy season soon approaches...",0,46,Lost in life. Found in love.
2244,171274,en,Inherent Vice,26.434,2014-12-12,6.6,1965,"['Drama', 'Mystery', 'Comedy']","In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",14710975,149,"Under the paving stones, the beach!"
2245,288905,es,Los viejos,27.688,2011-10-08,4.0,2,['Drama'],Toño sets off on a long journey back to his hometown in the south of Bolivia in attempt to reconcile with the past.,0,80,
2246,429300,en,Adrift,26.587,2018-05-31,6.9,2139,"['Thriller', 'Romance', 'Adventure']","A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",4230000,96,
2247,433950,ja,ひるなかの流星,30.162,2017-03-24,7.8,51,['Romance'],"Fifteen-year-old country girl Suzume Yosano has to move to Tokyo to live with her uncle due to her father's transfer. She bumps into a mysterious man who ends up taking her to her uncle's place after she gets lost. Turns out, Suzume will be seeing him a lot more often once she starts school because... he's her homeroom teacher?!",0,119,
2248,218454,es,Cementerio General,26.456,2013-07-25,6.6,36,['Horror'],"Set in Iquitos, the story follows Andrea (Airam Galliani), a 15-years-ago teenage girl, who suffers the death of his father. With the help of his friends from school, encourage her to contact him using the ouija. However, this triggers a series of terrifying events.",0,90,
2249,73,en,American History X,35.721,1998-07-01,8.4,9088,['Drama'],"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",23875127,119,Some Legacies Must End.
2250,249397,en,Nymphomaniac: Vol. II,35.072,2013-12-25,6.8,2296,"['Drama', 'Mystery']",The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.,4934725,124,Forget About Love
2251,483980,en,Z-O-M-B-I-E-S,31.379,2018-02-16,7.5,481,"['Comedy', 'Romance', 'TV Movie', 'Fantasy', 'Music']","Two star-crossed freshmen – a zombie, Zed and a cheerleader, Addison – each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",0,94,"At Seabrook High, it's Zoms vs. Poms"
2252,205596,en,The Imitation Game,40.35,2014-11-14,8.0,13993,"['History', 'Drama', 'Thriller', 'War']","Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",233555708,113,The true enigma was the man who cracked the code.
2253,9349,en,Universal Soldier,31.111,1992-07-10,6.3,1177,"['Thriller', 'Action', 'Science Fiction', 'Crime']","An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.",0,102,The future has a bad attitude.
2254,557635,en,After Porn Ends 3,31.785,2018-10-30,5.5,72,['Documentary'],After Porn Ends 3 continues to explore whether a career as an adult performer is inherently damaging to the balance of a perfomer's life once retired.,0,86,Can You Finish On Top?
2255,7347,pt,Tropa de Elite,35.559,2007-10-12,8.1,1644,"['Drama', 'Action', 'Crime']","In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",14759148,115,On the streets of Rio only the elite survive
2256,5503,en,The Fugitive,26.106,1993-08-06,7.4,3163,"['Drama', 'Action', 'Thriller']","Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",368875760,131,A murdered wife. A one-armed man. An obsessed detective. The chase begins.
2257,747,en,Shaun of the Dead,30.305,2004-04-09,7.5,6530,"['Horror', 'Comedy']","Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",30332385,99,A romantic comedy. With zombies.
2258,238215,en,The Cobbler,33.06,2014-09-11,5.8,1311,"['Fantasy', 'Comedy', 'Drama']","Max Simkin repairs shoes in the same New York shop that has been in his family for generations. Disenchanted with the grind of daily life, Max stumbles upon a magical heirloom that allows him to step into the lives of his customers and see the world in a new way. Sometimes walking in another man's shoes is the only way one can discover who they really are.",0,99,Saving the neighborhood one sole at a time.
